KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001104001,T001104002,T001104003,T001104004,T001104005,T001104006,T001104007,T001104008,T001104009,T001104010,T001104011,T001104012,T001104013
,,,,,,,総数,Ａ管理的職業従事者,Ｂ専門的・技術的職業従事者,Ｃ事務従事者,Ｄ販売従事者,Ｅサービス職業従事者,Ｆ保安職業従事者,Ｇ農林漁業従事者,Ｈ生産工程従事者,Ｉ輸送・機械運転従事者,Ｊ建設・採掘従事者,Ｋ運搬・清掃・包装等従事者,Ｌ分類不能の職業
14137707004,4,川崎市麻生区,千代ケ丘四丁目,0,,,642,14,206,171,84,59,6,10,35,13,8,23,13
14137707005,4,川崎市麻生区,千代ケ丘五丁目,0,,,351,3,87,90,55,43,4,9,21,7,16,13,3
14137707006,4,川崎市麻生区,千代ケ丘六丁目,0,,,400,9,101,103,51,49,7,3,26,8,15,19,9
14137707007,4,川崎市麻生区,千代ケ丘七丁目,0,,,522,21,132,138,66,70,6,-,30,8,14,22,15
14137707008,4,川崎市麻生区,千代ケ丘八丁目,0,,,416,13,97,82,57,62,7,3,32,16,23,18,6
14137707009,4,川崎市麻生区,千代ケ丘九丁目,0,,,249,10,57,56,39,27,2,2,11,11,9,19,6
141377080,3,川崎市麻生区,多摩美,0,,,1015,23,286,254,125,125,11,4,58,19,28,52,30
14137708001,4,川崎市麻生区,多摩美一丁目,0,,,602,11,172,152,78,68,7,3,36,11,13,33,18
14137708002,4,川崎市麻生区,多摩美二丁目,0,,,413,12,114,102,47,57,4,1,22,8,15,19,12
141377090,3,川崎市麻生区,高石,0,,,7086,131,1866,1892,1059,845,84,30,366,125,173,336,179
14137709001,4,川崎市麻生区,高石一丁目,0,,,1148,17,288,335,177,139,10,7,63,21,18,51,22
14137709002,4,川崎市麻生区,高石二丁目,0,,,1128,15,274,303,157,132,23,6,65,22,25,62,44
14137709003,4,川崎市麻生区,高石三丁目,0,,,1523,28,437,385,225,210,12,5,66,22,39,64,30
14137709004,4,川崎市麻生区,高石四丁目,0,,,1755,39,456,444,276,211,23,3,88,32,40,96,47
14137709005,4,川崎市麻生区,高石五丁目,0,,,777,19,208,221,116,71,10,6,35,12,22,32,25
14137709006,4,川崎市麻生区,高石六丁目,0,,,755,13,203,204,108,82,6,3,49,16,29,31,11
141377100,3,川崎市麻生区,百合丘,0,,,4128,73,1242,1365,510,361,31,10,167,52,60,149,108
14137710001,4,川崎市麻生区,百合丘一丁目,0,,,1462,29,444,459,181,136,12,5,57,15,23,54,47
14137710002,4,川崎市麻生区,百合丘二丁目,0,,,1253,20,382,417,170,107,5,3,50,14,14,41,30
14137710003,4,川崎市麻生区,百合丘三丁目,0,,,1413,24,416,489,159,118,14,2,60,23,23,54,31
141377110,3,川崎市麻生区,東百合丘,0,,,3338,75,743,713,387,446,45,37,222,118,221,224,107
14137711001,4,川崎市麻生区,東百合丘一丁目,0,,,1045,15,253,216,115,146,14,10,67,35,68,70,36
14137711002,4,川崎市麻生区,東百合丘二丁目,0,,,661,18,134,150,73,85,6,15,46,21,54,36,23
14137711003,4,川崎市麻生区,東百合丘三丁目,0,,,756,14,145,136,86,116,10,8,47,43,64,65,22
14137711004,4,川崎市麻生区,東百合丘四丁目,0,,,876,28,211,211,113,99,15,4,62,19,35,53,26
141377121,3,川崎市麻生区,王禅寺西,0,,,4661,150,1251,1372,603,452,55,13,267,65,102,204,127
14137712101,4,川崎市麻生区,王禅寺西一丁目,0,,,931,41,253,320,111,61,10,1,55,11,19,28,21
14137712102,4,川崎市麻生区,王禅寺西二丁目,0,,,392,21,105,135,43,39,3,1,12,5,4,14,10
14137712103,4,川崎市麻生区,王禅寺西三丁目,0,,,795,22,217,262,103,63,8,2,43,10,13,34,18
14137712104,4,川崎市麻生区,王禅寺西四丁目,0,,,294,9,102,96,26,22,3,-,15,-,2,8,11
14137712105,4,川崎市麻生区,王禅寺西五丁目,0,,,455,9,126,113,68,53,6,2,24,6,17,21,10
14137712106,4,川崎市麻生区,王禅寺西六丁目,0,,,571,13,157,138,91,55,8,4,32,8,16,33,16
14137712107,4,川崎市麻生区,王禅寺西七丁目,0,,,728,17,175,178,105,92,8,2,49,16,19,39,28
14137712108,4,川崎市麻生区,王禅寺西八丁目,0,,,495,18,116,130,56,67,9,1,37,9,12,27,13
141377122,3,川崎市麻生区,王禅寺東,0,,,4096,167,1097,1035,489,438,40,24,245,91,155,184,131
14137712201,4,川崎市麻生区,王禅寺東一丁目,0,,,426,15,109,136,45,44,-,2,27,6,15,14,13
14137712202,4,川崎市麻生区,王禅寺東二丁目,0,,,773,37,239,194,99,74,11,-,37,11,11,34,26
14137712203,4,川崎市麻生区,王禅寺東三丁目,0,,,918,33,274,244,118,83,5,2,53,17,26,41,22
14137712204,4,川崎市麻生区,王禅寺東四丁目,0,,,455,32,129,123,50,48,5,5,20,7,10,11,15
14137712205,4,川崎市麻生区,王禅寺東五丁目,0,,,964,42,236,224,106,117,16,12,64,20,46,45,36
14137712206,4,川崎市麻生区,王禅寺東六丁目,0,,,560,8,110,114,71,72,3,3,44,30,47,39,19
141377123,3,川崎市麻生区,王禅寺,0,,,335,6,87,59,49,46,2,8,20,14,22,21,1
14137712302,4,川崎市麻生区,王禅寺,0,,,331,5,87,58,48,46,2,8,20,14,21,21,1
14137712303,4,川崎市麻生区,王禅寺,0,,,4,1,-,1,1,-,-,-,-,-,1,-,-
141377130,3,川崎市麻生区,白山,0,,,2001,46,486,530,305,253,24,9,99,42,38,122,47
14137713001,4,川崎市麻生区,白山一丁目,0,,,293,8,73,68,45,34,3,2,17,6,3,26,8
14137713002,4,川崎市麻生区,白山二丁目,0,,,225,6,47,61,32,37,-,2,5,6,8,17,4
14137713003,4,川崎市麻生区,白山三丁目,0,,,118,3,30,43,23,10,1,-,3,2,1,2,-
14137713004,4,川崎市麻生区,白山四丁目,0,,,635,14,152,170,96,78,11,3,30,14,11,33,23
14137713005,4,川崎市麻生区,白山五丁目,0,,,730,15,184,188,109,94,9,2,44,14,15,44,12
141377140,3,川崎市麻生区,虹ケ丘,0,,,1743,32,363,392,231,214,25,11,129,85,51,156,54
14137714001,4,川崎市麻生区,虹ケ丘一丁目,0,,,418,20,124,124,68,34,-,-,10,7,4,13,14
14137714002,4,川崎市麻生区,虹ケ丘二丁目,0,,,913,6,160,176,114,129,21,6,82,57,35,101,26
14137714003,4,川崎市麻生区,虹ケ丘三丁目,0,,,412,6,79,92,49,51,4,5,37,21,12,42,14
141377150,2,川崎市麻生区,早野,0,,,297,4,45,37,47,44,5,15,28,17,31,16,8
141377160,3,川崎市麻生区,下麻生,0,,,2375,29,432,402,299,363,36,20,242,109,149,221,73
14137716001,4,川崎市麻生区,下麻生一丁目,0,,,806,6,150,144,86,125,10,5,83,28,52,89,28
14137716002,4,川崎市麻生区,下麻生二丁目,0,,,824,13,168,160,115,119,13,9,73,31,38,68,17
14137716003,4,川崎市麻生区,下麻生三丁目,0,,,745,10,114,98,98,119,13,6,86,50,59,64,28
141377161,2,川崎市麻生区,下麻生,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141377181,3,川崎市麻生区,上麻生,0,,,8865,276,2644,2464,1283,875,92,22,399,147,157,303,203
14137718101,4,川崎市麻生区,上麻生一丁目,0,,,355,7,123,132,39,16,4,1,7,2,2,9,13
14137718102,4,川崎市麻生区,上麻生二丁目,0,,,817,69,282,224,111,56,6,1,28,2,4,14,20
14137718103,4,川崎市麻生区,上麻生三丁目,0,,,1771,56,589,583,246,136,11,2,61,11,20,34,22
14137718104,4,川崎市麻生区,上麻生四丁目,0,,,1586,73,494,459,245,134,17,4,50,18,19,33,40
14137718105,4,川崎市麻生区,上麻生五丁目,0,,,1939,29,571,538,299,186,22,5,98,36,32,81,42
14137718106,4,川崎市麻生区,上麻生六丁目,0,,,1105,15,300,235,168,133,22,7,71,32,33,56,33
14137718107,4,川崎市麻生区,上麻生七丁目,0,,,1292,27,285,293,175,214,10,2,84,46,47,76,33
141377182,2,川崎市麻生区,上麻生,0,,,60,2,12,7,11,12,-,-,6,2,3,3,2
141377190,2,川崎市麻生区,古沢,0,,,228,4,65,45,29,29,2,19,13,5,4,5,8
141377210,3,川崎市麻生区,五力田,0,,,1335,48,397,424,147,121,26,5,62,19,18,45,23
14137721001,4,川崎市麻生区,五力田一丁目,0,,,313,15,95,111,38,23,3,-,10,5,1,6,6
14137721002,4,川崎市麻生区,五力田二丁目,0,,,540,26,150,159,61,57,9,1,28,9,9,22,9
14137721003,4,川崎市麻生区,五力田三丁目,0,,,482,7,152,154,48,41,14,4,24,5,8,17,8
141377211,2,川崎市麻生区,五力田,0,,,83,1,29,17,11,5,1,3,7,2,2,2,3
141377220,3,川崎市麻生区,片平,0,,,5408,96,1511,1561,643,575,76,40,308,88,156,219,135
14137722000,4,川崎市麻生区,片平,0,,,218,3,38,39,25,24,3,10,22,12,10,14,18
14137722001,4,川崎市麻生区,片平一丁目,0,,,735,7,196,230,85,76,13,4,41,9,22,29,23
14137722002,4,川崎市麻生区,片平二丁目,0,,,944,16,263,261,118,117,13,4,44,21,29,32,26
14137722003,4,川崎市麻生区,片平三丁目,0,,,741,13,221,205,89,65,10,1,40,9,19,40,29
14137722004,4,川崎市麻生区,片平四丁目,0,,,1225,27,290,354,154,138,18,13,88,23,44,64,12
14137722005,4,川崎市麻生区,片平五丁目,0,,,888,21,269,280,91,97,11,7,40,8,17,28,19
14137722006,4,川崎市麻生区,片平六丁目,0,,,272,4,90,77,37,29,5,-,12,4,4,9,1
14137722007,4,川崎市麻生区,片平七丁目,0,,,242,4,91,71,29,19,2,-,14,2,5,1,4
14137722008,4,川崎市麻生区,片平八丁目,0,,,143,1,53,44,15,10,1,1,7,-,6,2,3
141377240,3,川崎市麻生区,栗木,0,,,665,24,177,161,76,80,8,10,40,15,19,38,17
14137724000,4,川崎市麻生区,栗木,0,,,76,1,12,19,11,14,-,-,5,3,3,5,3
14137724001,4,川崎市麻生区,栗木一丁目,0,,,484,23,135,120,53,59,5,4,28,12,10,28,7
14137724002,4,川崎市麻生区,栗木二丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
14137724003,4,川崎市麻生区,栗木三丁目,0,,,105,-,30,22,12,7,3,6,7,-,6,5,7
141377250,3,川崎市麻生区,白鳥,0,,,2856,70,853,853,401,258,26,11,135,54,63,105,27
14137725001,4,川崎市麻生区,白鳥一丁目,0,,,702,13,222,191,98,77,5,6,25,13,17,29,6
14137725002,4,川崎市麻生区,白鳥二丁目,0,,,327,9,88,101,49,26,3,1,14,9,5,21,1
14137725003,4,川崎市麻生区,白鳥三丁目,0,,,681,20,187,239,90,53,6,1,39,11,12,18,5
14137725004,4,川崎市麻生区,白鳥四丁目,0,,,1146,28,356,322,164,102,12,3,57,21,29,37,15
141377260,3,川崎市麻生区,栗平,0,,,1346,35,416,402,167,132,13,7,59,20,18,51,26
14137726001,4,川崎市麻生区,栗平一丁目,0,,,437,13,132,124,45,47,6,5,21,12,2,17,13
14137726002,4,川崎市麻生区,栗平二丁目,0,,,909,22,284,278,122,85,7,2,38,8,16,34,13
141377270,3,川崎市麻生区,栗木台,0,,,2171,45,588,618,274,187,33,8,153,60,77,89,39
14137727001,4,川崎市麻生区,栗木台一丁目,0,,,635,10,177,165,72,55,7,-,57,18,35,25,14
14137727002,4,川崎市麻生区,栗木台二丁目,0,,,343,2,95,92,36,30,5,5,25,26,9,14,4
14137727003,4,川崎市麻生区,栗木台三丁目,0,,,388,10,114,110,47,42,9,3,15,3,11,19,5
14137727004,4,川崎市麻生区,栗木台四丁目,0,,,362,13,89,113,56,28,4,-,23,6,10,13,7
14137727005,4,川崎市麻生区,栗木台五丁目,0,,,443,10,113,138,63,32,8,-,33,7,12,18,9
141377280,2,川崎市麻生区,黒川,0,,,1641,20,411,422,208,154,15,70,106,43,40,59,93
141377290,2,川崎市麻生区,南黒川,0,,,158,5,34,45,19,19,2,-,10,3,6,7,8
141377300,2,川崎市麻生区,岡上,0,,,3003,56,743,698,391,399,57,47,173,75,93,191,80
141377310,3,川崎市麻生区,はるひ野,0,,,3299,73,989,1181,415,255,37,9,156,29,41,75,39
14137731001,4,川崎市麻生区,はるひ野一丁目,0,,,864,16,236,311,122,72,9,2,38,13,16,25,4
14137731002,4,川崎市麻生区,はるひ野二丁目,0,,,597,16,180,198,73,45,4,1,36,5,10,17,12
14137731003,4,川崎市麻生区,はるひ野三丁目,0,,,585,14,190,217,71,35,7,3,24,4,2,11,7
14137731004,4,川崎市麻生区,はるひ野四丁目,0,,,788,15,224,293,104,70,7,2,37,4,9,13,10
14137731005,4,川崎市麻生区,はるひ野五丁目,0,,,465,12,159,162,45,33,10,1,21,3,4,9,6
14151,1,相模原市緑区,,0,,,76619,1172,13567,14969,8630,9527,1396,811,10651,3226,3380,6657,2633
141510020,3,相模原市緑区,相原,0,,,4813,48,977,1032,497,596,115,42,608,133,191,442,132
14151002001,4,相模原市緑区,相原一丁目,0,,,546,4,123,138,65,62,11,3,61,12,13,42,12
14151002002,4,相模原市緑区,相原二丁目,0,,,1288,10,272,280,119,148,32,4,190,31,44,120,38
14151002003,4,相模原市緑区,相原三丁目,0,,,526,6,107,104,53,73,20,8,59,16,23,42,15
14151002004,4,相模原市緑区,相原四丁目,0,,,814,9,177,183,91,95,13,5,84,21,41,77,18
14151002005,4,相模原市緑区,相原五丁目,0,,,757,8,138,176,77,96,19,7,90,15,33,74,24
14151002006,4,相模原市緑区,相原六丁目,0,,,882,11,160,151,92,122,20,15,124,38,37,87,25
141510030,2,相模原市緑区,大山町,0,,,1160,17,335,330,147,92,18,3,97,21,22,55,23
141510040,3,相模原市緑区,二本松,0,,,4781,62,804,888,663,624,66,23,684,198,189,438,142
14151004001,4,相模原市緑区,二本松一丁目,0,,,994,14,165,175,140,139,15,3,147,29,36,105,26
14151004002,4,相模原市緑区,二本松二丁目,0,,,1268,11,207,230,171,172,20,7,204,62,51,94,39
14151004003,4,相模原市緑区,二本松三丁目,0,,,1426,22,246,272,186,179,15,9,177,58,59,154,49
14151004004,4,相模原市緑区,二本松四丁目,0,,,1093,15,186,211,166,134,16,4,156,49,43,85,28
141510050,3,相模原市緑区,橋本,0,,,9769,156,2571,2417,1255,1025,166,33,905,224,190,537,290
14151005001,4,相模原市緑区,橋本一丁目,0,,,773,12,204,178,122,64,10,6,79,22,15,41,20
14151005002,4,相模原市緑区,橋本二丁目,0,,,959,16,233,247,119,109,12,1,86,30,20,54,32
14151005003,4,相模原市緑区,橋本三丁目,0,,,1384,15,360,390,172,165,18,-,102,24,19,81,38
14151005004,4,相模原市緑区,橋本四丁目,0,,,1104,17,276,256,148,117,25,6,97,22,29,70,41
14151005005,4,相模原市緑区,橋本五丁目,0,,,1618,31,442,369,201,156,34,7,179,25,27,91,56
14151005006,4,相模原市緑区,橋本六丁目,0,,,2148,51,626,563,279,203,32,7,177,28,28,91,63
14151005007,4,相模原市緑区,橋本七丁目,0,,,865,11,227,199,100,105,15,2,84,28,23,55,16
14151005008,4,相模原市緑区,橋本八丁目,0,,,918,3,203,215,114,106,20,4,101,45,29,54,24
141510060,2,相模原市緑区,元橋本町,0,,,1191,12,243,275,128,163,19,1,119,30,55,94,52
141510070,3,相模原市緑区,西橋本,0,,,6021,98,1318,1478,735,657,96,20,717,190,170,385,157
14151007001,4,相模原市緑区,西橋本一丁目,0,,,1854,36,415,438,231,217,35,6,219,41,53,115,48
14151007002,4,相模原市緑区,西橋本二丁目,0,,,1070,15,225,253,131,122,8,3,129,56,26,65,37
14151007003,4,相模原市緑区,西橋本三丁目,0,,,1190,17,259,276,135,134,28,3,156,32,32,90,28
14151007004,4,相模原市緑区,西橋本四丁目,0,,,1020,15,185,219,126,122,14,4,139,44,46,82,24
14151007005,4,相模原市緑区,西橋本五丁目,0,,,887,15,234,292,112,62,11,4,74,17,13,33,20
141510080,3,相模原市緑区,東橋本,0,,,4641,61,1088,1009,585,510,86,11,551,137,152,300,151
14151008001,4,相模原市緑区,東橋本一丁目,0,,,1033,13,230,245,133,105,13,-,147,19,28,38,62
14151008002,4,相模原市緑区,東橋本二丁目,0,,,1731,18,431,354,223,192,28,8,202,52,65,107,51
14151008003,4,相模原市緑区,東橋本三丁目,0,,,1176,19,266,283,138,125,30,1,118,39,36,93,28
14151008004,4,相模原市緑区,東橋本四丁目,0,,,701,11,161,127,91,88,15,2,84,27,23,62,10
141510090,3,相模原市緑区,橋本台,0,,,1538,30,264,324,190,180,26,2,220,59,54,144,45
14151009001,4,相模原市緑区,橋本台一丁目,0,,,1268,20,220,265,161,149,19,2,184,47,48,120,33
14151009002,4,相模原市緑区,橋本台二丁目,0,,,259,9,43,58,26,30,6,-,35,11,6,23,12
14151009003,4,相模原市緑区,橋本台三丁目,0,,,11,1,1,1,3,1,1,-,1,1,-,1,-
14151009004,4,相模原市緑区,橋本台四丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
141510100,3,相模原市緑区,大島,0,,,5048,81,600,791,539,616,72,70,878,310,335,570,186
14151010000,4,相模原市緑区,大島,0,,,4732,74,566,741,501,573,68,54,825,292,311,545,182
14151010001,4,相模原市緑区,大島,0,,,316,7,34,50,38,43,4,16,53,18,24,25,4
141510110,2,相模原市緑区,上九沢,0,,,1393,16,211,232,152,181,33,6,218,74,69,143,58
141510121,3,相模原市緑区,下九沢（番一）,0,,,7230,81,1122,1319,806,859,113,61,1225,343,319,777,205
14151012100,4,相模原市緑区,下九沢（番一）,0,,,5667,66,915,1071,614,679,85,40,981,241,244,572,159
14151012101,4,相模原市緑区,下九沢（番一）,0,,,1563,15,207,248,192,180,28,21,244,102,75,205,46
141510122,2,相模原市緑区,下九沢（番三）,0,,,85,4,11,13,6,11,2,-,13,2,6,14,3
141510130,2,相模原市緑区,田名（番二）,0,,,631,5,84,102,68,80,19,2,93,41,31,82,24
141510140,3,相模原市緑区,城山,0,,,824,15,99,145,101,108,15,13,114,50,45,81,38
14151014001,4,相模原市緑区,城山一丁目,0,,,418,4,61,75,51,62,10,4,50,21,19,45,16
14151014002,4,相模原市緑区,城山二丁目,0,,,133,2,18,20,14,19,1,3,26,8,4,10,8
14151014003,4,相模原市緑区,城山三丁目,0,,,84,3,8,18,6,8,1,-,15,3,8,8,6
14151014004,4,相模原市緑区,城山四丁目,0,,,189,6,12,32,30,19,3,6,23,18,14,18,8
141510150,3,相模原市緑区,谷ヶ原,0,,,234,3,33,35,32,24,4,4,37,17,18,21,6
14151015001,4,相模原市緑区,谷ヶ原一丁目,0,,,139,1,20,21,19,15,4,-,21,13,11,12,2
14151015002,4,相模原市緑区,谷ヶ原二丁目,0,,,95,2,13,14,13,9,-,4,16,4,7,9,4
141510160,3,相模原市緑区,久保沢,0,,,856,10,131,153,103,124,15,5,119,45,52,73,26
14151016001,4,相模原市緑区,久保沢一丁目,0,,,263,1,43,55,27,38,6,3,32,12,19,20,7
14151016002,4,相模原市緑区,久保沢二丁目,0,,,287,8,45,41,39,44,6,1,35,12,17,26,13
14151016003,4,相模原市緑区,久保沢三丁目,0,,,306,1,43,57,37,42,3,1,52,21,16,27,6
141510170,3,相模原市緑区,向原,0,,,1089,22,161,174,119,157,20,9,183,59,57,98,30
14151017001,4,相模原市緑区,向原一丁目,0,,,488,9,56,72,63,75,5,2,83,22,33,48,20
14151017002,4,相模原市緑区,向原二丁目,0,,,254,4,50,28,20,37,5,4,41,16,14,28,7
14151017003,4,相模原市緑区,向原三丁目,0,,,337,9,53,72,35,44,9,3,57,20,10,22,3
14151017004,4,相模原市緑区,向原四丁目,0,,,10,-,2,2,1,1,1,-,2,1,-,-,-
141510180,3,相模原市緑区,原宿,0,,,1829,16,288,326,224,229,58,5,272,76,97,171,67
14151018001,4,相模原市緑区,原宿一丁目,0,,,273,1,38,45,33,35,7,-,52,12,13,27,10
14151018002,4,相模原市緑区,原宿二丁目,0,,,240,1,43,46,24,32,8,1,31,10,14,17,13
14151018003,4,相模原市緑区,原宿三丁目,0,,,167,4,19,31,20,23,6,1,28,5,10,16,4
14151018004,4,相模原市緑区,原宿四丁目,0,,,631,6,95,104,83,87,18,1,95,30,30,56,26
14151018005,4,相模原市緑区,原宿五丁目,0,,,518,4,93,100,64,52,19,2,66,19,30,55,14
141510190,3,相模原市緑区,町屋,0,,,2367,30,351,420,262,316,49,23,382,105,127,205,97
14151019001,4,相模原市緑区,町屋一丁目,0,,,667,8,95,107,64,99,14,5,124,17,42,65,27
14151019002,4,相模原市緑区,町屋二丁目,0,,,361,3,50,69,50,44,7,4,61,17,23,23,10
14151019003,4,相模原市緑区,町屋三丁目,0,,,560,8,88,98,55,73,8,3,86,34,28,47,32
14151019004,4,相模原市緑区,町屋四丁目,0,,,779,11,118,146,93,100,20,11,111,37,34,70,28
141510200,2,相模原市緑区,広田,0,,,150,3,17,25,15,22,3,3,17,13,13,8,11
141510210,3,相模原市緑区,川尻,0,,,447,9,65,69,42,61,6,21,58,29,23,50,14
14151021001,4,相模原市緑区,川尻,0,,,60,2,10,7,9,10,-,2,9,5,2,4,-
14151021002,4,相模原市緑区,川尻,0,,,42,-,9,12,3,2,1,3,4,1,2,3,2
14151021003,4,相模原市緑区,川尻,0,,,39,-,4,3,1,5,-,8,3,2,4,5,4
14151021004,4,相模原市緑区,川尻,1,,21012,76,3,8,18,4,10,1,2,9,4,5,9,3
14151021005,4,相模原市緑区,川尻,0,,,83,1,13,11,9,11,3,-,14,5,6,7,3
14151021007,4,相模原市緑区,川尻,0,,,67,2,9,6,10,8,-,3,6,5,3,14,1
14151021008,4,相模原市緑区,川尻,0,,,22,1,4,1,1,3,-,2,4,2,1,3,-
14151021009,4,相模原市緑区,川尻,0,,,26,-,2,3,1,6,1,1,6,3,-,3,-
14151021011,4,相模原市緑区,川尻,0,,,32,-,6,8,4,6,-,-,3,2,-,2,1
14151021012,4,相模原市緑区,川尻,2,21004,,X,X,X,X,X,X,X,X,X,X,X,X,X
141510220,2,相模原市緑区,中沢,0,,,238,3,36,41,14,31,7,7,37,11,16,26,9
141510230,2,相模原市緑区,小倉,0,,,240,2,37,46,23,26,4,14,32,11,13,23,9
141510240,2,相模原市緑区,葉山島,0,,,146,7,14,35,13,12,3,9,8,8,7,14,16
141510250,3,相模原市緑区,若葉台,0,,,719,26,172,137,80,88,10,7,79,23,21,57,19
14151025001,4,相模原市緑区,若葉台一丁目,0,,,93,2,22,15,13,7,1,-,9,-,4,13,7
14151025002,4,相模原市緑区,若葉台二丁目,0,,,58,-,16,20,4,5,1,1,6,2,2,-,1
14151025003,4,相模原市緑区,若葉台三丁目,0,,,152,5,41,26,15,23,3,1,16,3,2,16,1
14151025004,4,相模原市緑区,若葉台四丁目,0,,,16,1,1,3,1,4,-,-,-,2,2,2,-
14151025005,4,相模原市緑区,若葉台五丁目,0,,,178,10,50,36,18,17,-,3,20,6,4,11,3
14151025006,4,相模原市緑区,若葉台六丁目,0,,,65,2,9,10,12,7,2,2,11,4,2,2,2
14151025007,4,相模原市緑区,若葉台七丁目,0,,,157,6,33,27,17,25,3,-,17,6,5,13,5
141510260,3,相模原市緑区,原宿南,0,,,934,15,194,213,110,96,15,3,123,24,51,64,26
14151026001,4,相模原市緑区,原宿南一丁目,0,,,178,3,41,44,19,15,2,1,28,1,10,9,5
14151026002,4,相模原市緑区,原宿南二丁目,0,,,528,11,116,119,68,55,10,2,55,17,22,38,15
14151026003,4,相模原市緑区,原宿南三丁目,0,,,228,1,37,50,23,26,3,-,40,6,19,17,6
141510270,2,相模原市緑区,三井,0,,,366,10,53,52,31,37,5,5,60,28,32,36,17
141510280,2,相模原市緑区,太井,0,,,1336,16,154,235,156,198,26,17,208,83,82,123,38
141510290,2,相模原市緑区,中野,0,,,2001,34,217,306,245,301,36,21,330,139,98,198,76
141510300,2,相模原市緑区,又野,0,,,897,10,96,131,76,139,17,22,151,57,59,95,44
141510310,2,相模原市緑区,三ケ木,0,,,1258,21,147,199,118,210,25,31,203,74,72,114,44
141510320,2,相模原市緑区,青山,0,,,1164,23,133,166,99,132,23,22,211,72,91,122,70
141510330,2,相模原市緑区,長竹,0,,,1077,22,123,160,106,127,21,25,182,77,70,104,60
141510340,2,相模原市緑区,根小屋,0,,,1416,32,180,218,130,168,21,47,210,87,92,189,42
141510350,2,相模原市緑区,鳥屋,0,,,799,25,88,131,76,74,9,32,155,47,46,87,29
141510360,2,相模原市緑区,青野原,0,,,677,16,70,95,48,87,12,26,135,42,45,78,23
141510370,2,相模原市緑区,青根,0,,,166,2,14,24,15,33,3,11,16,4,17,17,10
141510380,2,相模原市緑区,与瀬,0,,,736,16,121,151,75,123,16,5,87,20,31,49,42
141510390,2,相模原市緑区,小原,0,,,165,2,30,28,16,23,5,3,20,8,6,11,13
141510400,2,相模原市緑区,千木良,0,,,720,14,107,126,63,123,15,10,85,42,36,69,30
141510410,2,相模原市緑区,若柳,0,,,569,7,80,105,48,94,17,18,78,22,18,47,35
141510420,2,相模原市緑区,寸沢嵐,0,,,1184,15,184,176,93,170,25,36,170,62,62,123,68
141510430,2,相模原市緑区,吉野,0,,,478,8,61,72,39,91,20,5,79,16,26,36,25
141510440,2,相模原市緑区,小渕,0,,,761,21,95,153,79,120,27,8,113,20,35,73,17
141510450,2,相模原市緑区,澤井,0,,,213,6,23,34,23,34,2,8,37,8,7,22,9
141510460,2,相模原市緑区,日連,0,,,785,14,114,120,68,126,12,10,129,26,46,76,44
141510470,2,相模原市緑区,名倉,0,,,482,6,106,97,34,62,7,7,63,11,27,38,24
141510480,2,相模原市緑区,牧野,0,,,603,8,103,100,49,105,10,30,79,26,33,50,10
141510490,2,相模原市緑区,佐野川,0,,,326,9,34,48,18,48,2,14,55,21,25,28,24
141510500,2,相模原市緑区,与瀬本町,0,,,66,3,8,13,16,14,-,1,6,1,1,-,3
14152,1,相模原市中央区,,0,,,121081,1856,21724,23872,14806,14756,2353,618,15532,4776,5572,11193,4023
141520010,3,相模原市中央区,相生,0,,,2514,44,500,532,297,327,49,3,266,89,115,210,82
14152001001,4,相模原市中央区,相生一丁目,0,,,630,14,151,145,75,82,7,1,59,15,23,42,16
14152001002,4,相模原市中央区,相生二丁目,0,,,522,8,104,97,53,75,12,-,53,22,19,58,21
14152001003,4,相模原市中央区,相生三丁目,0,,,732,8,151,154,80,93,18,2,83,26,33,64,20
14152001004,4,相模原市中央区,相生四丁目,0,,,630,14,94,136,89,77,12,-,71,26,40,46,25
141520020,3,相模原市中央区,青葉,0,,,1232,17,193,215,152,168,18,5,148,50,88,122,56
14152002001,4,相模原市中央区,青葉一丁目,0,,,666,10,113,126,83,82,9,3,82,28,39,64,27
14152002002,4,相模原市中央区,青葉二丁目,0,,,210,3,32,36,26,33,3,-,25,3,17,17,15
14152002003,4,相模原市中央区,青葉三丁目,0,,,356,4,48,53,43,53,6,2,41,19,32,41,14
141520030,2,相模原市中央区,小山（番）,2,50,,X,X,X,X,X,X,X,X,X,X,X,X,X
141520040,3,相模原市中央区,小山,0,,,1815,22,372,376,240,234,32,7,220,48,55,153,56
14152004001,4,相模原市中央区,小山一丁目,0,,,217,6,46,43,27,23,4,4,30,4,11,16,3
14152004002,4,相模原市中央区,小山二丁目,0,,,1018,12,218,212,131,146,18,2,104,30,24,87,34
14152004003,4,相模原市中央区,小山三丁目,0,,,548,4,99,113,78,60,9,1,83,14,20,48,19
14152004004,4,相模原市中央区,小山四丁目,0,,,32,-,9,8,4,5,1,-,3,-,-,2,-
141520050,2,相模原市中央区,向陽町,1,,30,241,8,45,63,23,29,3,-,27,5,6,27,5
141520060,3,相模原市中央区,小町通,0,,,897,13,174,188,104,89,6,5,153,30,19,97,19
14152006001,4,相模原市中央区,小町通一丁目,0,,,695,9,149,143,78,69,5,5,116,20,17,67,17
